# Network edges data
# Layout: spring
# N: 28004, m: 3
# h: 0.8, f_a: 0.1
# Generated: 2026-04-10T16:53:11.757107
source,target,source_type,target_type 
2408,437,Type b,Type b
2409,1885,Type b,Type b
2409,290,Type b,Type b
2409,1935,Type b,Type b
2410,1635,Type b,Type b
2410,577,Type b,Type b
2410,369,Type b,Type b
2411,1517,Type b,Type b
2411,189,Type b,Type b
2411,553,Type b,Type b
2412,2162,Type b,Type b
2412,1069,Type b,Type b
2412,1579,Type b,Type b
2413,1720,Type b,Type b
2413,713,Type b,Type b
2413,13,Type b,Type b
2414,1638,Type b,Type b
2414,2012,Type b,Type b
2414,214,Type b,Type b
2415,686,Type b,Type b
2415,1900,Type b,Type b
2415,889,Type b,Type b
2416,836,Type b,Type b
2416,1032,Type b,Type b
2416,26,Type b,Type b
2417,13,Type b,Type b
2417,738,Type b,Type a
2417,32,Type b,Type b
2418,696,Type b,Type b
2418,2267,Type b,Type b
2418,536,Type b,Type b
2419,1099,Type b,Type b
2419,479,Type b,Type b
2419,1873,Type b,Type b
2420,2387,Type a,Type b
2420,1980,Type a,Type b
2420,556,Type a,Type b
2421,58,Type b,Type b
2421,1393,Type b,Type b
2421,91,Type b,Type b
2422,924,Type b,Type b
2422,337,Type b,Type b
2422,606,Type b,Type b
2423,1307,Type b,Type b
2423,1517,Type b,Type b
2423,93,Type b,Type b
2424,267,Type b,Type b
2424,48,Type b,Type b
2424,1766,Type b,Type b
2425,744,Type b,Type b
2425,2025,Type b,Type b
2425,968,Type b,Type b
2426,181,Type a,Type b
2426,787,Type a,Type b
2426,0,Type a,Type b
2427,2074,Type b,Type b
2427,85,Type b,Type b
2427,163,Type b,Type b
2428,1005,Type b,Type b
2428,1617,Type b,Type b
2428,117,Type b,Type b
2429,383,Type b,Type b
2429,1669,Type b,Type b
2429,914,Type b,Type b
2430,412,Type b,Type b
2430,150,Type b,Type b
2430,915,Type b,Type b
2431,13,Type b,Type b
2431,7,Type b,Type b
2431,1960,Type b,Type b
2432,42,Type b,Type b
2432,1502,Type b,Type b
2432,2350,Type b,Type b
2433,2410,Type b,Type b
2433,305,Type b,Type b
2433,191,Type b,Type b
2434,1431,Type b,Type b
2434,464,Type b,Type b
2434,690,Type b,Type b
2435,380,Type b,Type b
2435,1711,Type b,Type b
2435,956,Type b,Type b
2436,361,Type b,Type b
2436,1070,Type b,Type b
2436,65,Type b,Type a
2437,602,Type b,Type b
2437,641,Type b,Type b
2437,1396,Type b,Type b
2438,2089,Type b,Type b
2438,254,Type b,Type b
2438,1470,Type b,Type b
2439,1530,Type b,Type b
2439,2200,Type b,Type b
2439,1412,Type b,Type b
2440,133,Type b,Type b
2440,2352,Type b,Type b
2440,1673,Type b,Type b
2441,329,Type b,Type b
2441,1670,Type b,Type b
2441,1953,Type b,Type b
2442,2,Type a,Type b
2442,2062,Type a,Type b
2442,204,Type a,Type b
2443,1728,Type a,Type b
2443,522,Type a,Type b
2443,216,Type a,Type b
2444,103,Type b,Type b
2444,188,Type b,Type b
2444,781,Type b,Type b
2445,2286,Type a,Type b
2445,156,Type a,Type b
2445,502,Type a,Type b
2446,1734,Type b,Type b
2446,1716,Type b,Type b
2446,46,Type b,Type b
2447,1125,Type b,Type b
2447,946,Type b,Type b
2447,1488,Type b,Type b
2448,1563,Type b,Type b
2448,4,Type b,Type b
2448,792,Type b,Type b
2449,4,Type b,Type b
2449,204,Type b,Type b
2449,397,Type b,Type b
2450,328,Type b,Type b
2450,1466,Type b,Type b
2450,764,Type b,Type b
2451,667,Type b,Type b
2451,1439,Type b,Type b
2451,133,Type b,Type b
2452,242,Type a,Type b
2452,721,Type a,Type b
2452,550,Type a,Type b
2453,141,Type b,Type b
2453,895,Type b,Type b
2453,686,Type b,Type b
2454,1148,Type b,Type b
2454,1516,Type b,Type b
2454,1417,Type b,Type b
2455,2245,Type b,Type b
2455,87,Type b,Type b
2455,148,Type b,Type b
2456,2402,Type b,Type b
2456,38,Type b,Type b
2456,2365,Type b,Type b
2457,29,Type a,Type b
2457,444,Type a,Type b
2457,1698,Type a,Type b
2458,599,Type b,Type b
2458,996,Type b,Type b
2458,299,Type b,Type b
2459,567,Type b,Type b
2459,2328,Type b,Type b
2459,1939,Type b,Type b
2460,1079,Type b,Type b
2460,599,Type b,Type b
2460,399,Type b,Type b
2461,1367,Type a,Type b
2461,1158,Type a,Type b
2461,1287,Type a,Type b
2462,1350,Type b,Type b
2462,1172,Type b,Type b
2462,253,Type b,Type b
2463,1303,Type b,Type b
2463,389,Type b,Type b
2463,2008,Type b,Type b
2464,2316,Type b,Type a
2464,2232,Type b,Type b
2464,397,Type b,Type b
2465,256,Type b,Type b
2465,1411,Type b,Type b
2465,2424,Type b,Type b
2466,619,Type b,Type b
2466,1764,Type b,Type b
2466,1414,Type b,Type b
2467,695,Type b,Type b
2467,1566,Type b,Type b
2467,242,Type b,Type b
2468,2212,Type b,Type b
2468,778,Type b,Type b
2468,8,Type b,Type a
2469,107,Type b,Type b
2469,839,Type b,Type b
2469,178,Type b,Type b
2470,1510,Type b,Type b
2470,1739,Type b,Type b
2470,113,Type b,Type b
2471,92,Type b,Type b
2471,1759,Type b,Type b
2471,470,Type b,Type b
2472,208,Type a,Type b
2472,381,Type a,Type b
2472,1095,Type a,Type b
2473,718,Type a,Type b
2473,1055,Type a,Type b
2473,1642,Type a,Type b
2474,366,Type b,Type b
2474,2234,Type b,Type b
2474,2074,Type b,Type b
2475,586,Type b,Type b
2475,416,Type b,Type b
2475,2422,Type b,Type b
2476,1535,Type b,Type b
2476,1212,Type b,Type b
2476,886,Type b,Type b
2477,198,Type b,Type b
2477,2157,Type b,Type b
2477,2455,Type b,Type b
2478,119,Type b,Type b
2478,435,Type b,Type b
2478,602,Type b,Type b
2479,1200,Type b,Type b
2479,1448,Type b,Type b
2479,1275,Type b,Type b
2480,2062,Type b,Type b
2480,1559,Type b,Type b
2480,744,Type b,Type b
2481,127,Type b,Type a
2481,1866,Type b,Type b
2481,1240,Type b,Type b
2482,48,Type b,Type b
2482,1628,Type b,Type b
2482,1601,Type b,Type b
2483,88,Type b,Type b
2483,29,Type b,Type b
2483,2089,Type b,Type b
2484,161,Type b,Type b
2484,40,Type b,Type b
2484,2243,Type b,Type b
2485,2413,Type b,Type b
2485,3,Type b,Type b
2485,519,Type b,Type b
2486,1031,Type b,Type a
2486,1167,Type b,Type b
2486,791,Type b,Type b
2487,1176,Type b,Type b
2487,1567,Type b,Type b
2487,1972,Type b,Type b
2488,2000,Type a,Type b
2488,2,Type a,Type b
2488,447,Type a,Type b
2489,801,Type b,Type b
2489,1192,Type b,Type b
2489,112,Type b,Type b
2490,807,Type b,Type b
2490,827,Type b,Type b
2490,1675,Type b,Type b
2491,603,Type b,Type b
2491,1205,Type b,Type b
2491,34,Type b,Type b
2492,83,Type b,Type b
2492,63,Type b,Type b
2492,1723,Type b,Type b
2493,182,Type b,Type b
2493,1509,Type b,Type b
2493,117,Type b,Type b
2494,1207,Type b,Type b
2494,1471,Type b,Type b
2494,401,Type b,Type b
2495,998,Type b,Type b
2495,619,Type b,Type b
2495,2024,Type b,Type b
2496,1597,Type b,Type b
2496,1321,Type b,Type b
2496,273,Type b,Type b
2497,137,Type b,Type b
2497,1034,Type b,Type b
2497,10,Type b,Type b
2498,1804,Type b,Type b
2498,2161,Type b,Type b
2498,2121,Type b,Type b
2499,27,Type b,Type b
2499,1458,Type b,Type b
2499,1941,Type b,Type b
2500,2178,Type a,Type b
2500,331,Type a,Type b
2500,270,Type a,Type b
2501,1089,Type b,Type b
2501,868,Type b,Type b
2501,7,Type b,Type b
2502,1623,Type b,Type b
2502,636,Type b,Type b
2502,1288,Type b,Type b
2503,1175,Type b,Type b
2503,860,Type b,Type b
2503,2192,Type b,Type b
2504,1365,Type b,Type b
2504,176,Type b,Type b
2504,1864,Type b,Type b
2505,91,Type b,Type b
2505,1002,Type b,Type b
2505,2155,Type b,Type b
2506,454,Type b,Type b
2506,390,Type b,Type a
2506,1079,Type b,Type b
2507,57,Type b,Type b
2507,0,Type b,Type b
2507,2058,Type b,Type a
2508,1585,Type b,Type b
2508,1137,Type b,Type b
2508,1078,Type b,Type b
2509,474,Type b,Type b
2509,991,Type b,Type b
2509,1537,Type b,Type b
2510,1670,Type b,Type b
2510,1958,Type b,Type b
2510,31,Type b,Type b
2511,2084,Type b,Type b
2511,156,Type b,Type b
2511,1380,Type b,Type b
2512,2182,Type b,Type b
2512,156,Type b,Type b
2512,1212,Type b,Type b
2513,187,Type a,Type b
2513,1857,Type a,Type b
2513,1,Type a,Type b
2514,676,Type b,Type b
2514,2215,Type b,Type b
2514,1052,Type b,Type b
2515,2139,Type b,Type b
2515,223,Type b,Type b
2515,993,Type b,Type b
2516,1362,Type b,Type b
2516,1566,Type b,Type b
2516,144,Type b,Type b
2517,763,Type a,Type b
2517,193,Type a,Type b
2517,1522,Type a,Type b
2518,884,Type b,Type b
2518,420,Type b,Type b
2518,1400,Type b,Type b
2519,619,Type b,Type b
2519,2449,Type b,Type b
2519,1530,Type b,Type b
2520,1088,Type b,Type b
2520,2315,Type b,Type b
2520,229,Type b,Type b
2521,140,Type b,Type b
2521,1950,Type b,Type b
2521,989,Type b,Type b
2522,345,Type b,Type b
2522,1666,Type b,Type b
2522,2383,Type b,Type b
2523,319,Type b,Type b
2523,1463,Type b,Type b
2523,854,Type b,Type b
2524,1911,Type b,Type b
2524,1443,Type b,Type b
2524,801,Type b,Type b
2525,1376,Type b,Type b
2525,686,Type b,Type b
2525,1349,Type b,Type b
2526,1530,Type b,Type b
2526,2328,Type b,Type b
2526,861,Type b,Type b
2527,90,Type b,Type b
2527,1082,Type b,Type b
2527,2338,Type b,Type b
2528,3,Type b,Type b
2528,1584,Type b,Type b
2528,649,Type b,Type b
2529,1500,Type b,Type b
2529,886,Type b,Type b
2529,2283,Type b,Type b
2530,1346,Type b,Type b
2530,705,Type b,Type b
2530,1617,Type b,Type b
2531,1388,Type b,Type b
2531,2303,Type b,Type b
2531,1662,Type b,Type b
2532,1926,Type b,Type b
2532,633,Type b,Type b
2532,482,Type b,Type b
2533,233,Type b,Type b
2533,354,Type b,Type b
2533,2043,Type b,Type b
2534,2257,Type b,Type b
2534,2438,Type b,Type b
2534,494,Type b,Type b
2535,2103,Type b,Type b
2535,87,Type b,Type b
2535,1439,Type b,Type b
2536,124,Type b,Type b
2536,373,Type b,Type b
2536,1392,Type b,Type b
2537,1888,Type b,Type b
2537,129,Type b,Type b
2537,498,Type b,Type b
2538,83,Type b,Type b
2538,605,Type b,Type b
2538,15,Type b,Type b
2539,2266,Type b,Type b
2539,10,Type b,Type b
2539,54,Type b,Type b
2540,2110,Type b,Type b
2540,29,Type b,Type b
2540,536,Type b,Type b
2541,1434,Type b,Type b
2541,2318,Type b,Type b
2541,121,Type b,Type b
2542,1744,Type a,Type b
2542,560,Type a,Type b
2542,282,Type a,Type b
2543,1257,Type b,Type b
2543,2090,Type b,Type b
2543,1951,Type b,Type b
2544,2351,Type b,Type b
2544,611,Type b,Type b
2544,96,Type b,Type b
2545,257,Type b,Type b
2545,2204,Type b,Type b
2545,581,Type b,Type b
2546,817,Type b,Type b
2546,1435,Type b,Type b
2546,1034,Type b,Type b
2547,327,Type b,Type b
2547,2073,Type b,Type b
2547,499,Type b,Type b
2548,382,Type b,Type b
2548,156,Type b,Type b
2548,2266,Type b,Type b
2549,2185,Type b,Type b
2549,1719,Type b,Type b
2549,1140,Type b,Type b
2550,598,Type b,Type b
2550,1296,Type b,Type b
2550,1725,Type b,Type b
2551,1130,Type b,Type b
2551,615,Type b,Type b
2551,1009,Type b,Type b
2552,1762,Type b,Type b
2552,1695,Type b,Type b
2552,1951,Type b,Type b
2553,474,Type b,Type b
2553,478,Type b,Type b
2553,1846,Type b,Type b
2554,1300,Type a,Type b
2554,2148,Type a,Type b
2554,377,Type a,Type b
2555,87,Type b,Type b
2555,2471,Type b,Type b
2555,1187,Type b,Type b
2556,1273,Type b,Type b
2556,131,Type b,Type b
2556,1123,Type b,Type b
2557,1600,Type b,Type b
2557,4,Type b,Type b
2557,2234,Type b,Type b
2558,2421,Type b,Type b
2558,131,Type b,Type b
2558,188,Type b,Type b
2559,746,Type b,Type b
2559,116,Type b,Type b
2559,41,Type b,Type b
2560,1061,Type b,Type b
2560,1143,Type b,Type b
2560,29,Type b,Type b
2561,17,Type b,Type b
2561,645,Type b,Type b
2561,146,Type b,Type b
2562,274,Type a,Type b
2562,117,Type a,Type b
2562,221,Type a,Type b
2563,1445,Type b,Type b
2563,2297,Type b,Type b
2563,785,Type b,Type b
2564,24,Type b,Type b
2564,1104,Type b,Type b
2564,223,Type b,Type b
2565,2210,Type a,Type b
2565,2,Type a,Type b
2565,718,Type a,Type b
2566,243,Type b,Type b
2566,2449,Type b,Type b
2566,1896,Type b,Type b
2567,1170,Type b,Type b
2567,1726,Type b,Type b
2567,715,Type b,Type b
2568,1726,Type b,Type b
2568,381,Type b,Type b
2568,473,Type b,Type b
2569,830,Type b,Type b
2569,1665,Type b,Type b
2569,1601,Type b,Type b
2570,1104,Type b,Type b
2570,2233,Type b,Type a
2570,1468,Type b,Type b
2571,1136,Type b,Type b
2571,1259,Type b,Type b
2571,827,Type b,Type b
2572,1133,Type b,Type b
2572,180,Type b,Type b
2572,738,Type b,Type a
2573,446,Type b,Type b
2573,1907,Type b,Type b
2573,162,Type b,Type b
2574,841,Type b,Type b
2574,727,Type b,Type b
2574,1360,Type b,Type b
2575,2024,Type b,Type b
2575,1482,Type b,Type b
2575,228,Type b,Type b
2576,253,Type b,Type b
2576,1447,Type b,Type b
2576,1127,Type b,Type b
2577,1667,Type b,Type b
2577,740,Type b,Type b
2577,99,Type b,Type b
2578,3,Type b,Type b
2578,495,Type b,Type b
2578,711,Type b,Type b
2579,2080,Type b,Type b
2579,135,Type b,Type b
2579,1154,Type b,Type b
2580,786,Type b,Type b
2580,445,Type b,Type b
2580,2389,Type b,Type b
2581,1302,Type b,Type b
2581,253,Type b,Type b
2581,602,Type b,Type b
2582,373,Type b,Type b
2582,1857,Type b,Type b
2582,1941,Type b,Type b
2583,2180,Type b,Type b
2583,92,Type b,Type b
2583,1,Type b,Type b
2584,556,Type b,Type b
2584,1149,Type b,Type b
2584,1185,Type b,Type b
2585,285,Type b,Type b
2585,146,Type b,Type b
2585,37,Type b,Type b
2586,464,Type b,Type b
2586,3,Type b,Type b
2586,1116,Type b,Type b
2587,60,Type b,Type b
2587,107,Type b,Type b
2587,201,Type b,Type b
2588,942,Type b,Type b
2588,2043,Type b,Type b
2588,732,Type b,Type b
2589,246,Type b,Type b
2589,1068,Type b,Type b
2589,1371,Type b,Type b
2590,2085,Type b,Type b
2590,408,Type b,Type b
2590,1474,Type b,Type b
2591,880,Type b,Type b
2591,959,Type b,Type b
2591,1418,Type b,Type b
2592,1465,Type b,Type b
2592,265,Type b,Type b
2592,1535,Type b,Type b
2593,978,Type b,Type b
2593,2350,Type b,Type b
2593,625,Type b,Type b
2594,506,Type b,Type b
2594,1530,Type b,Type b
2594,597,Type b,Type b
2595,20,Type b,Type b
2595,2552,Type b,Type b
2595,1567,Type b,Type b
2596,314,Type a,Type b
2596,1931,Type a,Type b
2596,2351,Type a,Type b
2597,1648,Type b,Type b
2597,5,Type b,Type b
2597,1114,Type b,Type b
2598,1951,Type b,Type b
2598,751,Type b,Type b
2598,2519,Type b,Type b
2599,437,Type b,Type b
2599,1142,Type b,Type b
2599,1301,Type b,Type b
2600,611,Type b,Type b
2600,110,Type b,Type b
2600,1954,Type b,Type b
2601,217,Type b,Type b
2601,960,Type b,Type b
2601,2546,Type b,Type b
2602,1017,Type b,Type b
2602,250,Type b,Type b
2602,3,Type b,Type b
2603,1200,Type b,Type b
2603,1044,Type b,Type b
2603,1886,Type b,Type b
2604,1574,Type a,Type b
2604,134,Type a,Type b
2604,155,Type a,Type b
2605,2222,Type b,Type b
2605,162,Type b,Type b
2605,267,Type b,Type b
2606,1533,Type b,Type b
2606,115,Type b,Type b
2606,178,Type b,Type b
2607,128,Type b,Type b
2607,150,Type b,Type b
2607,1,Type b,Type b
2608,64,Type b,Type b
2608,1000,Type b,Type b
2608,2378,Type b,Type b
2609,27,Type b,Type b
2609,141,Type b,Type b
2609,810,Type b,Type b
2610,1475,Type b,Type b
2610,797,Type b,Type b
2610,4,Type b,Type b
2611,388,Type b,Type b
2611,1215,Type b,Type b
2611,2597,Type b,Type b
2612,176,Type b,Type b
2612,2054,Type b,Type b
2612,564,Type b,Type b
2613,181,Type b,Type b
2613,580,Type b,Type b
2613,2157,Type b,Type b
2614,790,Type b,Type b
2614,1981,Type b,Type b
2614,2097,Type b,Type b
2615,383,Type b,Type b
2615,1646,Type b,Type b
2615,1599,Type b,Type b
2616,27,Type b,Type b
2616,1634,Type b,Type b
2616,2118,Type b,Type b
2617,1251,Type b,Type b
2617,922,Type b,Type a
2617,1515,Type b,Type b
2618,181,Type b,Type b
2618,222,Type b,Type b
2618,1850,Type b,Type b
2619,325,Type b,Type b
2619,583,Type b,Type b
2619,505,Type b,Type b
2620,2152,Type b,Type b
2620,2614,Type b,Type b
2620,178,Type b,Type b
2621,308,Type b,Type b
2621,476,Type b,Type b
2621,1120,Type b,Type b
2622,361,Type b,Type b
2622,460,Type b,Type b
2622,211,Type b,Type b
2623,1168,Type b,Type b
2623,2270,Type b,Type b
2623,731,Type b,Type b
2624,182,Type b,Type b
2624,87,Type b,Type b
2624,406,Type b,Type b
2625,1192,Type b,Type b
2625,1262,Type b,Type b
2625,2476,Type b,Type b
2626,1698,Type b,Type b
2626,2534,Type b,Type b
2626,2576,Type b,Type b
2627,868,Type b,Type b
2627,763,Type b,Type b
2627,23,Type b,Type b
2628,1719,Type b,Type b
2628,2134,Type b,Type b
2628,670,Type b,Type b
2629,404,Type b,Type b
2629,2364,Type b,Type b
2629,2231,Type b,Type a
2630,871,Type b,Type b
2630,1102,Type b,Type b
2630,2180,Type b,Type b
2631,374,Type b,Type b
2631,213,Type b,Type b
2631,2083,Type b,Type b
2632,900,Type b,Type b
2632,2422,Type b,Type b
2632,117,Type b,Type b
2633,241,Type b,Type b
2633,1571,Type b,Type b
2633,39,Type b,Type b
2634,2,Type b,Type b
2634,126,Type b,Type b
2634,1200,Type b,Type b
2635,1460,Type b,Type b
2635,1075,Type b,Type b
2635,1,Type b,Type b
2636,1548,Type b,Type b
2636,91,Type b,Type b
2636,2441,Type b,Type b
2637,1761,Type b,Type b
2637,1190,Type b,Type b
2637,2450,Type b,Type b
2638,1027,Type b,Type b
2638,920,Type b,Type b
2638,668,Type b,Type b
2639,270,Type a,Type b
2639,1292,Type a,Type b
2639,2064,Type a,Type b
2640,202,Type b,Type b
2640,1506,Type b,Type b
2640,1301,Type b,Type b
2641,740,Type b,Type b
2641,658,Type b,Type b
2641,556,Type b,Type b
2642,2135,Type b,Type b
2642,6,Type b,Type b
2642,1320,Type b,Type b
2643,280,Type b,Type b
2643,1962,Type b,Type b
2643,963,Type b,Type b
2644,2493,Type b,Type b
2644,42,Type b,Type b
2644,114,Type b,Type b
2645,687,Type b,Type b
2645,562,Type b,Type b
2645,31,Type b,Type b
2646,2213,Type b,Type b
2646,607,Type b,Type b
2646,13,Type b,Type b
2647,986,Type b,Type b
2647,408,Type b,Type b
2647,2454,Type b,Type b
2648,2512,Type b,Type b
2648,214,Type b,Type b
2648,655,Type b,Type b
2649,1,Type b,Type b
2649,630,Type b,Type b
2649,252,Type b,Type b
2650,933,Type b,Type b
2650,293,Type b,Type b
2650,2236,Type b,Type b
2651,1595,Type a,Type b
2651,441,Type a,Type b
2651,712,Type a,Type b
2652,1225,Type b,Type b
2652,2297,Type b,Type b
2652,1382,Type b,Type b
2653,517,Type b,Type b
2653,758,Type b,Type b
2653,850,Type b,Type b
2654,320,Type b,Type b
2654,1642,Type b,Type b
2654,1389,Type b,Type b
2655,2018,Type b,Type b
2655,587,Type b,Type b
2655,584,Type b,Type b
2656,108,Type b,Type b
2656,2128,Type b,Type b
